CODIGOTRAMOBT;X1;Y1;X2;Y2;LONGITUD;ACOMETIDA
161710;470248;1555352;470269;1555362;0;S
161713;470255;1555356;470262;1555344;0;S
161716;470195;1552338;470254;1552298;0;N
161719;470177;1562593;470273;1562549;0;S
161722;470248;1552633;470262;1552624;0;S
161725;470250;1555385;470238;1555348;0;S
161728;470295;1552723;470254;1552715;0;S
161731;470279;1552735;470264;1552723;0;S
161734;470325;1552416;470265;1552360;0;N
161737;470333;1552543;470306;1552558;0;N
161740;470247;1555369;470303;1555307;0;N
161743;470277;1552311;470291;1552262;0;N
161746;470287;1552297;470281;1552241;0;N
161749;470340;1554319;470300;1554389;0;N
161752;470317;1554317;470301;1554330;0;N
161755;470364;1552596;470296;1552553;0;N
161758;470308;1552709;470372;1552684;0;N
161761;470035;1555298;469990;1555345;0;S
161764;470167;1554290;470195;1554291;0;N
161767;470164;1554343;470194;1554363;0;N
161770;470293;1554346;470300;1554358;0;N
161773;470303;1554403;470300;1554402;0;N
161776;470310;1554382;470325;1554405;0;N
161779;470245;1555352;470282;1555360;0;S
161782;470294;1552405;470283;1552402;0;S
161785;470325;1552685;470301;1552663;0;S
161788;470291;1552712;470308;1552744;0;S
161791;470254;1552737;470292;1552748;0;S
161794;470315;1552680;470348;1552716;0;S
161797;470267;1552730;470292;1552728;0;N
161800;470329;1554297;470325;1554340;0;N
161803;470364;1554370;470337;1554340;0;N
161806;470293;1554327;470320;1554366;0;N
161809;470363;1552461;470308;1552575;0;N
161812;470351;1552400;470335;1552420;0;N
161815;470359;1554249;470331;1554240;0;N
161818;470294;1554193;470326;1554265;0;N
161821;470309;1554277;470305;1554274;0;N
161824;470340;1554163;470341;1554213;0;N
161827;470380;1554140;470295;1554103;0;N
161830;470327;1554099;470306;1554145;0;N
161833;470349;1554287;470332;1554280;0;N
161836;470394;1552621;470327;1552648;0;N
161839;470358;1552381;470365;1552423;0;S
161842;470332;1552692;470362;1552671;0;S
161845;470387;1552464;470366;1552484;0;S
161848;470398;1552594;470377;1552546;0;S
161851;470391;1552595;470385;1552605;0;N
161854;470360;1552420;470364;1552495;0;N
161857;470363;1552409;470368;1552468;0;N
161860;470333;1552344;470382;1552412;0;N
161863;470370;1552686;470403;1552710;0;N
161866;470403;1552587;470387;1552641;0;N
161869;470454;1554123;470385;1554121;0;N
161872;470340;1554389;470384;1554423;0;N
161875;470330;1554402;470391;1554387;0;N
161878;470385;1552640;470406;1552668;0;S
161881;470365;1552704;470385;1552722;0;S
161884;470369;1552622;470434;1552643;0;S
161887;470370;1552395;470450;1552373;0;S
161890;470362;1552421;470453;1552446;0;S
161893;470379;1554416;470458;1554368;0;N
161896;470359;1552584;470426;1552545;0;S
161899;470472;1552739;470460;1552736;0;S
161902;470364;1552950;470349;1552923;0;N
161905;470348;1552887;470335;1552858;0;S
161908;470346;1552932;470348;1552840;0;S
161911;470375;1552964;470338;1552908;0;N
161914;470334;1552930;470342;1552802;0;N
161917;470366;1552829;470368;1552829;0;S
161920;470410;1552940;470397;1552873;0;S
161923;470432;1552941;470407;1552857;0;S
161926;470426;1552773;470429;1552802;0;N
161929;470453;1552876;470461;1552810;0;N
161932;470460;1552788;470452;1552722;0;N
161935;470342;1552557;470245;1552548;0;S
161938;470297;1552565;470281;1552544;0;S
161941;470237;1552297;470277;1552356;0;S
161944;470364;1552906;470297;1552858;0;S
161947;470338;1552919;470320;1552816;0;S
161950;470324;1552918;470322;1552850;0;S
161953;470316;1552564;470341;1552525;0;S
161956;470294;1552533;470347;1552548;0;S
161959;470391;1552841;470382;1552765;0;S
161962;470412;1552791;470411;1552764;0;S
161965;470448;1552758;470447;1552730;0;S
161968;470371;1552951;470395;1552928;0;N
161971;470386;1552939;470450;1552888;0;N
161974;470435;1552870;470432;1552846;0;S
161977;470418;1552584;470440;1552617;0;S
161980;470424;1552797;470428;1552826;0;S
161983;470462;1552771;470431;1552783;0;S
161986;470457;1552885;470425;1552855;0;S
161989;470472;1552870;470472;1552862;0;S
161992;470492;1554157;470424;1554126;0;N
161995;470440;1554076;470459;1554149;0;N
161998;470444;1552821;470476;1552827;0;S
162001;470431;1552715;470488;1552764;0;S
162004;470455;1552780;470503;1552767;0;S
162007;470483;1552737;470468;1552730;0;S
162010;470470;1552855;470507;1552852;0;N
162013;470461;1554372;470517;1554417;0;N
162016;470521;1552709;470523;1552715;0;S
162019;470463;1552727;470528;1552729;0;N
162022;470495;1552762;470484;1552766;0;S
162025;470502;1552608;470531;1552651;0;S
162028;470540;1552634;470555;1552650;0;S
162031;470528;1552768;470558;1552773;0;S
162034;470563;1552680;470567;1552744;0;N
162037;470494;1552859;470576;1552834;0;N
162040;470600;1552682;470585;1552682;0;N
162043;470568;1553405;470591;1553371;0;S
162046;470517;1554391;470615;1554506;0;N
162049;470648;1554576;470624;1554498;0;N
162052;470619;1555284;470587;1555301;0;S
162055;470581;1555306;470633;1555239;0;N
162058;470621;1552742;470614;1552783;0;S
162061;470627;1555203;470654;1555230;0;S
162064;470662;1554028;470642;1554046;0;N
162067;470340;1552340;470356;1552323;0;S
162070;470388;1552454;470376;1552414;0;S
162073;470403;1552804;470419;1552748;0;S
162076;470445;1552800;470470;1552795;0;S
162079;470411;1552802;470408;1552770;0;S
162082;470421;1552789;470428;1552780;0;S
162085;470378;1552567;470422;1552511;0;S
162088;470354;1552389;470395;1552366;0;S
162091;470349;1552336;470423;1552328;0;S
162094;470479;1552835;470484;1552819;0;S
162097;470533;1552755;470501;1552736;0;S
162100;470500;1552840;470516;1552834;0;S
162103;470494;1552846;470494;1552820;0;S
162106;470538;1552829;470533;1552825;0;S
162109;470541;1552832;470534;1552832;0;S
162112;470583;1552810;470599;1552765;0;S
162115;470620;1552734;470617;1552784;0;S
162118;470587;1552744;470643;1552752;0;S
162121;470627;1552758;470626;1552780;0;S
162124;470570;1552764;470530;1552752;0;S
162127;470564;1552773;470540;1552778;0;S
162130;470576;1552716;470587;1552701;0;S
162133;470558;1552691;470587;1552707;0;S
162136;470561;1552743;470531;1552763;0;S
162139;470521;1552726;470572;1552749;0;S
162142;470553;1552683;470516;1552595;0;N
162145;470616;1552687;470577;1552677;0;N
162148;470621;1552776;470605;1552725;0;N
162151;470553;1552839;470594;1552822;0;N
162154;470590;1552795;470602;1552778;0;N
162157;470585;1552703;470653;1552669;0;N
162160;470512;1555599;470531;1555577;0;S
162163;470535;1555547;470554;1555569;0;S
162166;470583;1554043;470586;1554135;0;N
162169;470638;1554059;470615;1554054;0;N
162172;470642;1554208;470574;1554192;0;N
162175;470556;1554149;470578;1554163;0;N
162178;470596;1554238;470609;1554280;0;N
162181;470613;1552646;470655;1552691;0;S
162184;470606;1552652;470669;1552607;0;N
162187;470579;1554517;470679;1554563;0;N
162190;470715;1554110;470679;1554075;0;N
162193;470613;1555209;470685;1555244;0;N
162196;470667;1552615;470694;1552582;0;N
162199;470637;1552622;470726;1552612;0;S
162202;470631;1552695;470721;1552724;0;N
162205;470722;1552713;470720;1552676;0;S
162208;470700;1552541;470697;1552510;0;N
162211;470694;1552475;470695;1552425;0;N
162214;470697;1552425;470739;1552395;0;N
162217;470738;1552348;470758;1552294;0;N
162220;470698;1552550;470753;1552601;0;N
162223;470706;1554389;470750;1554414;0;N
162226;470519;1552722;470494;1552725;0;S
162229;470486;1552715;470538;1552683;0;S
162232;470595;1552730;470665;1552743;0;S
162235;470508;1555502;470530;1555544;0;S
162238;470779;1554117;470747;1554059;0;N
162241;470644;1554250;470681;1554349;0;N
162244;470673;1554324;470708;1554339;0;N
162247;470669;1554327;470725;1554375;0;N
162250;470701;1552522;470677;1552305;0;S
162253;470696;1554300;470700;1554236;0;N
162256;470758;1554327;470727;1554296;0;N
162259;470786;1554320;470763;1554322;0;N
162262;470760;1552349;470714;1552293;0;S
162265;470719;1552349;470747;1552312;0;S
162268;470725;1552384;470739;1552369;0;S
162271;470665;1555227;470745;1555265;0;N
162274;470756;1555262;470777;1555240;0;S
162277;470800;1552618;470744;1552653;0;S
162280;470752;1552302;470765;1552352;0;S
162283;470694;1552714;470788;1552728;0;N
162286;470834;1554112;470773;1554072;0;N
162289;470747;1554416;470764;1554452;0;N
162292;470751;1552755;470763;1552790;0;S
162295;470859;1554269;470769;1554295;0;N
162298;470731;1552341;470810;1552319;0;S
162301;470799;1552644;470796;1552546;0;S
162304;470815;1552646;470785;1552680;0;S
162307;470714;1552570;470780;1552627;0;N
162310;470839;1554620;470777;1554601;0;S
162313;470862;1554554;470805;1554583;0;N
162316;470855;1554120;470801;1554136;0;N
162319;470858;1554298;470848;1554278;0;N
162322;470818;1552647;470824;1552612;0;S
162325;470792;1552601;470861;1552647;0;S
162328;470880;1555644;470864;1555686;0;S
162331;470916;1554078;470876;1554110;0;N
162334;470817;1554537;470891;1554518;0;N
162337;470670;1552542;470703;1552565;0;S
162340;470771;1555265;470767;1555259;0;S
162343;470756;1554500;470786;1554522;0;N
162346;470845;1554551;470879;1554538;0;N
162349;470814;1554585;470781;1554581;0;N
162352;470817;1554605;470845;1554624;0;N
162355;470835;1556287;470785;1556281;0;N
162358;470781;1556298;470841;1556247;0;N
162361;470862;1556321;470831;1556310;0;N
162364;470842;1556271;470812;1556264;0;S
162367;470855;1556272;470825;1556253;0;S
162370;470801;1554227;470836;1554238;0;N
162373;470832;1554167;470840;1554236;0;N
162376;470871;1554176;470828;1554149;0;N
162379;470802;1554207;470842;1554285;0;N
162382;470893;1554183;470853;1554159;0;N
162385;470880;1554284;470846;1554257;0;N
162388;470878;1554238;470893;1554248;0;N
162391;470723;1555290;470819;1555302;0;N
162394;470863;1556096;470871;1556137;0;S
162397;470895;1556124;470899;1556129;0;S
162400;470941;1555352;470867;1555326;0;N
162403;470836;1555274;470896;1555312;0;N
162406;470831;1556248;470857;1556246;0;N
162409;470915;1554220;470870;1554198;0;N
162412;470892;1556380;470899;1556347;0;N
162415;470901;1554197;470883;1554145;0;N
162418;470873;1554583;470921;1554603;0;N
162421;470871;1555674;470887;1555657;0;S
162424;470886;1554301;470926;1554292;0;N
162427;470947;1554291;470880;1554281;0;N
162430;470946;1554056;470936;1554064;0;N
162433;470799;1552610;470803;1552606;0;S
162436;470801;1552618;470797;1552679;0;S
162439;470887;1554547;470789;1554538;0;N
162442;470945;1556091;470890;1556078;0;S
162445;470927;1556095;470895;1556070;0;S
162448;470753;1559905;470711;1559893;0;S
162451;470913;1552438;470918;1552463;0;S
162454;470897;1552477;470873;1552486;0;S
162457;470926;1552440;470909;1552429;0;S
162460;470909;1552450;470908;1552447;0;S
162463;470905;1552454;470898;1552478;0;N
162466;470931;1552485;470932;1552492;0;S
162469;470928;1552457;470919;1552471;0;S
162472;470896;1552407;470885;1552428;0;S
162475;470886;1552454;470889;1552444;0;S
162478;470911;1552405;470895;1552425;0;N
162481;470942;1552400;470911;1552429;0;S
162484;470935;1552423;470923;1552417;0;S
162487;470921;1552415;470900;1552445;0;S
162490;470911;1552474;470914;1552466;0;S
162493;470951;1556112;470900;1556075;0;S
162496;470907;1556403;470926;1556372;0;S
162499;470947;1552398;470901;1552400;0;S
162502;470954;1556093;470926;1556115;0;S
162505;470939;1552404;470918;1552371;0;S
162508;470951;1552361;470915;1552370;0;S
162511;470953;1552401;470895;1552384;0;N
162514;470907;1556085;470934;1556108;0;S
162517;470923;1552403;470898;1552393;0;S
162520;470920;1552511;470929;1552504;0;S
162523;470867;1556085;470945;1556106;0;N
162526;470912;1552395;470925;1552372;0;S
162529;470942;1552372;470946;1552360;0;N
162532;470931;1554226;470936;1554239;0;N
162535;470922;1552426;470947;1552400;0;S
162538;470950;1556118;470941;1556097;0;S
162541;470917;1552382;470918;1552407;0;S
162544;470919;1552392;470946;1552415;0;S
162547;470977;1554268;470959;1554289;0;N
162550;470948;1554270;470909;1554244;0;N
162553;470927;1552364;470908;1552359;0;S
162556;470923;1552377;470943;1552406;0;S
162559;470947;1552373;470936;1552386;0;S
162562;470912;1556300;470944;1556274;0;N
162565;470952;1552481;470927;1552462;0;S
162568;470929;1555639;470932;1555644;0;S
162571;470950;1552378;470938;1552351;0;S
162574;470936;1552435;470939;1552453;0;S
162577;470926;1552349;470957;1552346;0;S
162580;470981;1552440;470954;1552418;0;S
162583;470928;1552423;470946;1552446;0;S
162586;470925;1552435;470928;1552452;0;S
162589;470958;1552361;470933;1552328;0;S
162592;470987;1552299;470947;1552373;0;N
162595;470977;1552339;470929;1552360;0;S
162598;470927;1552328;470933;1552384;0;S
162601;470971;1554276;470965;1554194;0;N
162604;470944;1554257;470976;1554206;0;N
162607;470951;1555355;470968;1555375;0;S
162610;470919;1552440;470972;1552443;0;S
162613;470990;1554012;470927;1554045;0;N
162616;470974;1552420;470938;1552438;0;S
162619;470952;1552307;470951;1552313;0;S
162622;470933;1552422;470957;1552396;0;S
162625;470965;1552336;470945;1552329;0;S
162628;470969;1552295;470957;1552350;0;S
162631;470930;1552421;470982;1552426;0;S
162634;470947;1556276;470947;1556261;0;N
162637;470937;1555654;470950;1555638;0;S
162640;470981;1556254;470984;1556275;0;S
162643;470974;1554254;470974;1554266;0;N
162646;470965;1552310;470988;1552345;0;S
162649;471007;1552272;470986;1552349;0;N
162652;470992;1552390;470958;1552418;0;S
162655;470935;1552422;470981;1552441;0;S
162658;470979;1552424;470940;1552426;0;S
162661;470954;1556111;470948;1556083;0;N
162664;470984;1552323;470944;1552339;0;S
162667;470955;1552299;470953;1552311;0;S
162670;470991;1552345;470986;1552326;0;S
162673;470991;1552299;470959;1552288;0;S
162676;470986;1552265;470998;1552258;0;S
162679;470943;1552420;470966;1552377;0;S
162682;470991;1552257;470967;1552251;0;S
162685;470902;1556429;470935;1556360;0;N
162688;470901;1552415;470945;1552427;0;S
162691;470977;1556269;470939;1556244;0;S
162694;470908;1555663;470971;1555654;0;N
162697;470946;1556269;470970;1556232;0;S
162700;470937;1556251;470987;1556229;0;S
162703;470973;1552409;470931;1552410;0;S
162706;470967;1552307;470964;1552354;0;S
162709;470960;1552301;470989;1552304;0;S
162712;470954;1552419;470954;1552396;0;S
162715;470959;1552384;470956;1552426;0;S
162718;470971;1552413;470991;1552408;0;S
162721;470983;1552396;470967;1552376;0;S
162724;470979;1552405;471005;1552421;0;S
162727;470967;1552398;470973;1552407;0;N
162730;470939;1552470;470928;1552437;0;S
162733;470916;1552460;470951;1552478;0;N
162736;470974;1552439;470920;1552436;0;N
162739;470963;1552440;470930;1552467;0;S
162742;470911;1552477;470958;1552444;0;S
162745;470927;1552477;470925;1552480;0;S
162748;470945;1552480;470949;1552460;0;S
162751;470933;1552473;470951;1552451;0;S
162754;470963;1552408;470928;1552427;0;N
162757;470987;1552388;470980;1552405;0;S
162760;470923;1555663;470941;1555644;0;S
162763;470901;1552314;470877;1552345;0;S
162766;470953;1552436;470911;1552441;0;S
162769;470936;1552413;470947;1552364;0;S
162772;470953;1552445;470953;1552464;0;S
162775;470924;1552443;470978;1552444;0;S
162778;470975;1552362;470972;1552340;0;S
162781;470994;1552248;470970;1552286;0;N
162784;470948;1552396;470976;1552407;0;S
162787;470996;1552281;471003;1552248;0;S
162790;470970;1552278;470992;1552272;0;S
162793;470999;1552323;470991;1552326;0;S
162796;470974;1552369;471002;1552363;0;N
162799;470963;1552278;470996;1552296;0;S
162802;470989;1552290;470997;1552273;0;S
162805;471009;1552354;471013;1552353;0;S
162808;471004;1552384;471008;1552383;0;S
162811;470978;1552275;470977;1552263;0;S
162814;471022;1552291;470982;1552249;0;S
162817;470963;1552304;471001;1552316;0;S
162820;470970;1552243;471009;1552242;0;S
162823;471011;1552370;470978;1552389;0;S
162826;470985;1552351;470975;1552412;0;S
162829;470979;1556237;471012;1556196;0;S
162832;470988;1552269;471014;1552237;0;S
162835;470983;1552245;471014;1552262;0;S
162838;470972;1552349;470995;1552364;0;S
162841;470990;1552403;471005;1552387;0;S
162844;471008;1552300;470999;1552287;0;S
162847;470989;1552293;470986;1552272;0;S
162850;471003;1552289;471000;1552249;0;S
162853;471043;1553978;470985;1553978;0;N
162856;471027;1552263;471016;1552264;0;N
162859;471004;1552320;470977;1552359;0;N
162862;470982;1552393;471020;1552385;0;S
162865;471008;1556235;470984;1556245;0;S
162868;470995;1556222;471015;1556258;0;S
162871;471029;1556259;471011;1556260;0;S
162874;471012;1552281;471026;1552289;0;S
162877;471008;1552240;470990;1552261;0;S
162880;471004;1552372;471001;1552380;0;S
162883;470980;1552359;471010;1552335;0;S
162886;471010;1552472;470975;1552453;0;S
162889;471010;1552454;470988;1552454;0;S
162892;470988;1552482;470968;1552463;0;S
162895;470985;1552448;471001;1552477;0;S
162898;470990;1552443;471018;1552464;0;S
162901;471012;1552429;471020;1552478;0;S
162904;471033;1552456;471006;1552471;0;S
162907;471030;1552455;471014;1552425;0;S
162910;470954;1556260;470962;1556239;0;S
162913;470977;1552290;470958;1552298;0;S
162916;471015;1555347;470975;1555400;0;S
162919;471000;1552351;471006;1552332;0;S
162922;471005;1552352;470990;1552362;0;S
162925;470981;1552327;470998;1552346;0;S
162928;471019;1552364;471026;1552361;0;S
162931;470996;1552313;471011;1552299;0;S
162934;471012;1558087;470970;1558088;0;N
162937;470990;1558082;470975;1558084;0;S
162940;470949;1558058;470981;1558100;0;S
162943;470995;1552264;471021;1552299;0;S
162946;471034;1552261;471030;1552238;0;S
162949;471006;1552427;471024;1552432;0;S
162952;471000;1552242;471021;1552245;0;S
162955;470955;1556283;471021;1556233;0;N
162958;471003;1552244;471017;1552276;0;S
162961;471002;1552266;470994;1552224;0;S
162964;470993;1552322;471026;1552332;0;S
162967;471042;1552300;471025;1552343;0;S
162970;470974;1552356;471011;1552322;0;S
162973;470965;1555648;471019;1555678;0;N
162976;471001;1552204;470988;1552232;0;N
162979;471001;1552209;471034;1552225;0;S
162982;470979;1552325;471001;1552360;0;S
162985;471025;1552434;470995;1552455;0;S
162988;470987;1556092;470995;1556118;0;S
162991;471036;1552194;471022;1552183;0;S
162994;470997;1552297;471019;1552332;0;S
162997;470946;1555332;471040;1555388;0;N
163000;470996;1556109;470991;1556107;0;N
163003;471048;1558121;471035;1558071;0;N
163006;471008;1556111;471020;1556109;0;S
